epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,0.05611974000930786,,-0.05611974000930786,
1,15,,,0.03067678213119507,,-0.03067678213119507,
2,23,,,0.008110938593745232,,-0.008110938593745232,
3,31,,,-0.007968425750732422,,0.007968425750732422,
4,39,,,-0.01718229055404663,,0.01718229055404663,
5,47,,,-0.02254432439804077,,0.02254432439804077,
6,49,,,,-0.026317596435546875,,0.026317596435546875
6,55,,,-0.02420431561768055,,0.02420431561768055,
7,63,,,-0.02461230754852295,,0.02461230754852295,
8,71,,,-0.02470797300338745,,0.02470797300338745,
9,79,,,-0.024844348430633545,,0.024844348430633545,
10,87,,,-0.024921657517552376,,0.024921657517552376,
11,95,,,-0.025004269555211067,,0.025004269555211067,
12,99,,,,-0.016124725341796875,,0.016124725341796875
12,103,,,-0.02502608485519886,,0.02502608485519886,
13,111,,,-0.025123776867985725,,0.025123776867985725,
14,119,,,-0.025111200287938118,,0.025111200287938118,
15,127,,,-0.025149822235107422,,0.025149822235107422,
16,135,,,-0.025171518325805664,,0.025171518325805664,
17,143,,,-0.025177717208862305,,0.025177717208862305,
18,149,,,,-0.026371002197265625,,0.026371002197265625
18,151,,,-0.025193750858306885,,0.025193750858306885,
19,159,,,-0.025209490209817886,,0.025209490209817886,
20,167,,,-0.025190534070134163,,0.025190534070134163,
21,175,,,-0.025229215621948242,,0.025229215621948242,
22,183,,,-0.025232253596186638,,0.025232253596186638,
23,191,,,-0.025224627926945686,,0.025224627926945686,
24,199,,,,-0.025211811065673828,,0.025211811065673828
24,199,,,-0.025247273966670036,,0.025247273966670036,
25,207,,,-0.02524399757385254,,0.02524399757385254,
26,215,,,-0.025237439200282097,,0.025237439200282097,
27,223,,,-0.025249600410461426,,0.025249600410461426,
28,231,,,-0.02526688762009144,,0.02526688762009144,
29,239,,,-0.02527218870818615,,0.02527218870818615,
30,247,,,-0.02524358034133911,,0.02524358034133911,
31,249,,,,-0.025994300842285156,,0.025994300842285156
31,255,,,-0.025304200127720833,,0.025304200127720833,
32,263,,,-0.025279343128204346,,0.025279343128204346,
33,271,,,-0.02528572455048561,,0.02528572455048561,
34,279,,,-0.025340912863612175,,0.025340912863612175,
35,287,,,-0.025281786918640137,,0.025281786918640137,
36,295,,,-0.02532827854156494,,0.02532827854156494,
37,299,,,,-0.020580768585205078,,0.020580768585205078
37,303,,,-0.025339486077427864,,0.025339486077427864,
38,311,,,-0.02531331777572632,,0.02531331777572632,
39,319,,,-0.025342820212244987,,0.025342820212244987,
40,327,,,-0.02533543109893799,,0.02533543109893799,
41,335,,,-0.025343121960759163,,0.025343121960759163,
42,343,,,-0.025325775146484375,,0.025325775146484375,
43,349,,,,-0.027441024780273438,,0.027441024780273438
43,351,,,-0.02535724639892578,,0.02535724639892578,
44,359,,,-0.025365235283970833,,0.025365235283970833,
45,367,,,-0.025360168889164925,,0.025360168889164925,
46,375,,,-0.02534198760986328,,0.02534198760986328,
47,383,,,-0.025388596579432487,,0.025388596579432487,
48,391,,,-0.0253714919090271,,0.0253714919090271,
49,399,,,,-0.020832538604736328,,0.020832538604736328
49,399,,,-0.025384368374943733,,0.025384368374943733,
50,407,,,-0.025405287742614746,,0.025405287742614746,
51,415,,,-0.02537214569747448,,0.02537214569747448,
52,423,,,-0.02537459135055542,,0.02537459135055542,
53,431,,,-0.025396285578608513,,0.025396285578608513,
54,439,,,-0.025408504530787468,,0.025408504530787468,
55,447,,,-0.02541440725326538,,0.02541440725326538,
56,449,,,,-0.026541709899902344,,0.026541709899902344
56,455,,,-0.025427401065826416,,0.025427401065826416,
57,463,,,-0.025381863117218018,,0.025381863117218018,
58,471,,,-0.0254062432795763,,0.0254062432795763,
59,479,,,-0.02538377046585083,,0.02538377046585083,
60,487,,,-0.025432705879211426,,0.025432705879211426,
61,495,,,-0.025348126888275146,,0.025348126888275146,
62,499,,,,-0.02250528335571289,,0.02250528335571289
62,503,,,-0.02545440010726452,,0.02545440010726452,
63,511,,,-0.02542555145919323,,0.02542555145919323,
64,519,,,-0.02543341927230358,,0.02543341927230358,
65,527,,,-0.0254591703414917,,0.0254591703414917,
66,535,,,-0.025426745414733887,,0.025426745414733887,
67,543,,,-0.02543318085372448,,0.02543318085372448,
68,549,,,,-0.029558181762695312,,0.029558181762695312
68,551,,,-0.025430021807551384,,0.025430021807551384,
69,559,,,-0.025416254997253418,,0.025416254997253418,
70,567,,,-0.025408031418919563,,0.025408031418919563,
71,575,,,-0.025480210781097412,,0.025480210781097412,
72,583,,,-0.025441229343414307,,0.025441229343414307,
73,591,,,-0.025486646220088005,,0.025486646220088005,
74,599,,,,-0.030696392059326172,,0.030696392059326172
74,599,,,-0.025446712970733643,,0.025446712970733643,
75,607,,,-0.025526106357574463,,0.025526106357574463,
76,615,,,-0.02549910359084606,,0.02549910359084606,
77,623,,,-0.025498151779174805,,0.025498151779174805,
78,631,,,-0.025495707988739014,,0.025495707988739014,
79,639,,,-0.025475919246673584,,0.025475919246673584,
80,647,,,-0.0255204439163208,,0.0255204439163208,
81,649,,,,-0.026473045349121094,,0.026473045349121094
81,655,,,-0.02549213171005249,,0.02549213171005249,
82,663,,,-0.02550906129181385,,0.02550906129181385,
83,671,,,-0.025511862710118294,,0.025511862710118294,
84,679,,,-0.025528371334075928,,0.025528371334075928,
85,687,,,-0.025530338287353516,,0.025530338287353516,
86,695,,,-0.0255243182182312,,0.0255243182182312,
87,699,,,,-0.019447803497314453,,0.019447803497314453
87,703,,,-0.025501849129796028,,0.025501849129796028,
88,711,,,-0.025562940165400505,,0.025562940165400505,
89,719,,,-0.02554089017212391,,0.02554089017212391,
90,727,,,-0.025542618706822395,,0.025542618706822395,
91,735,,,-0.02553802728652954,,0.02553802728652954,
92,743,,,-0.025546491146087646,,0.025546491146087646,
93,749,,,,-0.028110980987548828,,0.028110980987548828
93,751,,,-0.02554839849472046,,0.02554839849472046,
94,759,,,-0.02556043677031994,,0.02556043677031994,
95,767,,,-0.02555716037750244,,0.02555716037750244,
96,775,,,-0.025558054447174072,,0.025558054447174072,
97,783,,,-0.025561749935150146,,0.025561749935150146,
98,791,,,-0.025583861395716667,,0.025583861395716667,
99,799,,,,-0.024805068969726562,,0.024805068969726562
99,799,,,-0.025564493611454964,,0.025564493611454964,
100,800,-0.025363922119140625,0.025363922119140625,,,,
