epoch,step,test_loss,test_renyi_lb,train_loss_epoch,train_loss_step,train_renyi_lb_epoch,train_renyi_lb_step
0,7,,,0.10231243073940277,,-0.10231243073940277,
1,15,,,0.02873644419014454,,-0.02873644419014454,
2,23,,,-0.005819912534207106,,0.005819912534207106,
3,31,,,-0.07362448424100876,,0.07362448424100876,
4,39,,,-0.1256066858768463,,0.1256066858768463,
5,47,,,-0.17085228860378265,,0.17085228860378265,
6,49,,,,-0.20086267590522766,,0.20086267590522766
6,55,,,-0.20877064764499664,,0.20877064764499664,
7,63,,,-0.24115151166915894,,0.24115151166915894,
8,71,,,-0.26603689789772034,,0.26603689789772034,
9,79,,,-0.28529396653175354,,0.28529396653175354,
10,87,,,-0.3027534484863281,,0.3027534484863281,
11,95,,,-0.3129849135875702,,0.3129849135875702,
12,99,,,,-0.30964210629463196,,0.30964210629463196
12,103,,,-0.3229222595691681,,0.3229222595691681,
13,111,,,-0.3301883637905121,,0.3301883637905121,
14,119,,,-0.33301055431365967,,0.33301055431365967,
15,127,,,-0.33721768856048584,,0.33721768856048584,
16,135,,,-0.34116315841674805,,0.34116315841674805,
17,143,,,-0.3425169289112091,,0.3425169289112091,
18,149,,,,-0.36158865690231323,,0.36158865690231323
18,151,,,-0.34315717220306396,,0.34315717220306396,
19,159,,,-0.3456782102584839,,0.3456782102584839,
20,167,,,-0.34558752179145813,,0.34558752179145813,
21,175,,,-0.3496999144554138,,0.3496999144554138,
22,183,,,-0.34873881936073303,,0.34873881936073303,
23,191,,,-0.3517954647541046,,0.3517954647541046,
24,199,,,,-0.3541870415210724,,0.3541870415210724
24,199,,,-0.35013145208358765,,0.35013145208358765,
25,207,,,-0.351031094789505,,0.351031094789505,
26,215,,,-0.3513140380382538,,0.3513140380382538,
27,223,,,-0.3505643904209137,,0.3505643904209137,
28,231,,,-0.3555558919906616,,0.3555558919906616,
29,239,,,-0.35458627343177795,,0.35458627343177795,
30,247,,,-0.35524782538414,,0.35524782538414,
31,249,,,,-0.3322964012622833,,0.3322964012622833
31,255,,,-0.35453420877456665,,0.35453420877456665,
32,263,,,-0.3546733260154724,,0.3546733260154724,
33,271,,,-0.3548116087913513,,0.3548116087913513,
